frame,time_s,time_h,mechanism,frequency_hz,sigma_real_s_m,sigma_imag_s_m,residual_norm,solve_height_px,solve_width_px,downsample,water_sigma_real_s_m,water_sigma_imag_s_m,solid_sigma_real_s_m,solid_sigma_imag_s_m,driver_mode,saturation_factor,interface_saturation_factor,interface_delta_real_s_m,interface_delta_imag_s_m,paper_phi,paper_sw,paper_sigma_w_s_m,paper_cec_meq_g,paper_qv_c_m3
4,8.0,0.0022222222222222222,interface,1.0,0.20837229844340774,0.02701829770213715,2.0372059129674255e-15,53,144,8,0.4082278666913294,0.05293228886113401,1e-08,0.0,paper,1.0,1.0,0.31759373316680406,0.05293228886113401,0.710094375269836,1.0,0.09063413352452532,0.014890362971201119,1589558.2240580784
4,8.0,0.0022222222222222222,interface,2.5,0.20837229844340774,0.02701829770213715,2.0372059129674255e-15,53,144,8,0.4082278666913294,0.05293228886113401,1e-08,0.0,paper,1.0,1.0,0.31759373316680406,0.05293228886113401,0.710094375269836,1.0,0.09063413352452532,0.014890362971201119,1589558.2240580784
4,8.0,0.0022222222222222222,interface,10.0,0.20837229844340774,0.02701829770213715,2.0372059129674255e-15,53,144,8,0.4082278666913294,0.05293228886113401,1e-08,0.0,paper,1.0,1.0,0.31759373316680406,0.05293228886113401,0.710094375269836,1.0,0.09063413352452532,0.014890362971201119,1589558.2240580784
4,8.0,0.0022222222222222222,interface,100.0,0.20837229844340774,0.02701829770213715,2.0372059129674255e-15,53,144,8,0.4082278666913294,0.05293228886113401,1e-08,0.0,paper,1.0,1.0,0.31759373316680406,0.05293228886113401,0.710094375269836,1.0,0.09063413352452532,0.014890362971201119,1589558.2240580784
4,8.0,0.0022222222222222222,interface,1000.0,0.20837229844340774,0.02701829770213715,2.0372059129674255e-15,53,144,8,0.4082278666913294,0.05293228886113401,1e-08,0.0,paper,1.0,1.0,0.31759373316680406,0.05293228886113401,0.710094375269836,1.0,0.09063413352452532,0.014890362971201119,1589558.2240580784
4,8.0,0.0022222222222222222,interface,10000.0,0.20837229844340774,0.02701829770213715,2.0372059129674255e-15,53,144,8,0.4082278666913294,0.05293228886113401,1e-08,0.0,paper,1.0,1.0,0.31759373316680406,0.05293228886113401,0.710094375269836,1.0,0.09063413352452532,0.014890362971201119,1589558.2240580784
4,8.0,0.0022222222222222222,all,1.0,0.20837288107694976,0.027018301190641796,2.1535028232324754e-15,53,144,8,0.4082290081440254,0.052932294542072926,1e-08,4.726526147325844e-10,paper,1.0,1.0,0.31759373316680406,0.05293228886113401,0.710094375269836,1.0,0.09063413352452532,0.014890362971201119,1589558.2240580784
4,8.0,0.0022222222222222222,all,2.5,0.208372881078121,0.02701830510219864,2.2128384925933642e-15,53,144,8,0.4082290081451432,0.052932300475349976,1e-08,1.1816315368314611e-09,paper,1.0,1.0,0.31759373316680406,0.05293228886113401,0.710094375269836,1.0,0.09063413352452532,0.014890362971201119,1589558.2240580784
4,8.0,0.0022222222222222222,all,10.0,0.20837288107901752,0.027018326358810216,2.0336436075075906e-15,53,144,8,0.4082290081453428,0.0529323334693305,1e-08,4.7265261473258444e-09,paper,1.0,1.0,0.31759373316680406,0.05293228886113401,0.710094375269836,1.0,0.09063413352452532,0.014890362971201119,1589558.2240580784
4,8.0,0.0022222222222222222,all,100.0,0.20837288107820673,0.027018583646291033,2.2180503571332887e-15,53,144,8,0.40822900814535595,0.052932733722978215,1e-08,4.7265261473258444e-08,paper,1.0,1.0,0.31759373316680406,0.05293228886113401,0.710094375269836,1.0,0.09063413352452532,0.014890362971201119,1589558.2240580784
4,8.0,0.0022222222222222222,all,1000.0,0.2083728810801054,0.027021157080006807,2.053812748317408e-15,53,144,8,0.40822900814535606,0.05293673735756394,1e-08,4.726526147325844e-07,paper,1.0,1.0,0.31759373316680406,0.05293228886113401,0.710094375269836,1.0,0.09063413352452532,0.014890362971201119,1589558.2240580784
4,8.0,0.0022222222222222222,all,10000.0,0.20837288119537434,0.02704689146059895,2.036067386879911e-15,53,144,8,0.40822900814535606,0.05297677381323209,1e-08,4.726526147325844e-06,paper,1.0,1.0,0.31759373316680406,0.05293228886113401,0.710094375269836,1.0,0.09063413352452532,0.014890362971201119,1589558.2240580784
5,16.0,0.0044444444444444444,maxwell,1.0,0.05686103980098829,2.85937720553292e-09,1.914902386072149e-15,53,144,8,0.11139799988736,4.448495197483147e-09,1e-08,4.726526147325844e-10,paper,1.0,1.0,0.3021212727445205,0.05035354545742008,0.710173607539672,1.0,0.11139799988736,0.014170390942402238,1512118.4822048072
5,16.0,0.0044444444444444444,maxwell,2.5,0.05686103980117776,7.148443013862654e-09,1.9441376784576646e-15,53,144,8,0.11139799988736,1.112123799370787e-08,1e-08,1.1816315368314611e-09,paper,1.0,1.0,0.3021212727445205,0.05035354545742008,0.710173607539672,1.0,0.11139799988736,0.014170390942402238,1512118.4822048072
5,16.0,0.0044444444444444444,maxwell,10.0,0.056861039801017484,2.8593772055501326e-08,1.9440970270252327e-15,53,144,8,0.11139799988736,4.448495197483148e-08,1e-08,4.7265261473258444e-09,paper,1.0,1.0,0.3021212727445205,0.05035354545742008,0.710173607539672,1.0,0.11139799988736,0.014170390942402238,1512118.4822048072
5,16.0,0.0044444444444444444,maxwell,100.0,0.05686103980125336,2.8593772055522255e-07,2.0139263280388632e-15,53,144,8,0.11139799988736,4.4484951974831477e-07,1e-08,4.7265261473258444e-08,paper,1.0,1.0,0.3021212727445205,0.05035354545742008,0.710173607539672,1.0,0.11139799988736,0.014170390942402238,1512118.4822048072
5,16.0,0.0044444444444444444,maxwell,1000.0,0.056861039805451506,2.8593772053269987e-06,2.058153948662571e-15,53,144,8,0.11139799988736,4.448495197483147e-06,1e-08,4.726526147325844e-07,paper,1.0,1.0,0.3021212727445205,0.05035354545742008,0.710173607539672,1.0,0.11139799988736,0.014170390942402238,1512118.4822048072
5,16.0,0.0044444444444444444,maxwell,10000.0,0.05686104023560476,2.8593771841578788e-05,2.2576403854089992e-15,53,144,8,0.11139799988736,4.448495197483148e-05,1e-08,4.726526147325844e-06,paper,1.0,1.0,0.3021212727445205,0.05035354545742008,0.710173607539672,1.0,0.11139799988736,0.014170390942402238,1512118.4822048072
5,16.0,0.0044444444444444444,grain,1.0,0.05686162243412503,6.290778631621074e-10,1.971878586563255e-15,53,144,8,0.11139914134005602,1.2324437141129773e-09,1e-08,0.0,paper,1.0,1.0,0.3021212727445205,0.05035354545742008,0.710173607539672,1.0,0.11139799988736,0.014170390942402238,1512118.4822048072
5,16.0,0.0044444444444444444,grain,2.5,0.05686162243501727,2.516313916782492e-10,1.7961585029314886e-15,53,144,8,0.11139914134117379,4.929779683978142e-10,1e-08,0.0,paper,1.0,1.0,0.3021212727445205,0.05035354545742008,0.710173607539672,1.0,0.11139799988736,0.014170390942402238,1512118.4822048072
5,16.0,0.0044444444444444444,grain,10.0,0.056861622435171726,6.290785891984116e-11,1.8786213901971165e-15,53,144,8,0.1113991413413734,1.232445136509348e-10,1e-08,0.0,paper,1.0,1.0,0.3021212727445205,0.05035354545742008,0.710173607539672,1.0,0.11139799988736,0.014170390942402238,1512118.4822048072
5,16.0,0.0044444444444444444,grain,100.0,0.05686162243484193,6.290785964592045e-12,1.778992684554941e-15,53,144,8,0.11139914134138656,1.2324451507333281e-11,1e-08,0.0,paper,1.0,1.0,0.3021212727445205,0.05035354545742008,0.710173607539672,1.0,0.11139799988736,0.014170390942402238,1512118.4822048072
5,16.0,0.0044444444444444444,grain,1000.0,0.05686162243480592,6.290785965316134e-13,1.854033734626931e-15,53,144,8,0.1113991413413867,1.2324451508755681e-12,1e-08,0.0,paper,1.0,1.0,0.3021212727445205,0.05035354545742008,0.710173607539672,1.0,0.11139799988736,0.014170390942402238,1512118.4822048072
5,16.0,0.0044444444444444444,grain,10000.0,0.05686162243480592,6.290785965323367e-14,1.854033734626931e-15,53,144,8,0.1113991413413867,1.2324451508769903e-13,1e-08,0.0,paper,1.0,1.0,0.3021212727445205,0.05035354545742008,0.710173607539672,1.0,0.11139799988736,0.014170390942402238,1512118.4822048072
5,16.0,0.0044444444444444444,interface,1.0,0.2110731977250018,0.02570202632067881,2.0930999587846368e-15,53,144,8,0.4135192726318805,0.05035354545742008,1e-08,0.0,paper,1.0,1.0,0.3021212727445205,0.05035354545742008,0.710173607539672,1.0,0.11139799988736,0.014170390942402238,1512118.4822048072
5,16.0,0.0044444444444444444,interface,2.5,0.2110731977250018,0.02570202632067881,2.0930999587846368e-15,53,144,8,0.4135192726318805,0.05035354545742008,1e-08,0.0,paper,1.0,1.0,0.3021212727445205,0.05035354545742008,0.710173607539672,1.0,0.11139799988736,0.014170390942402238,1512118.4822048072
5,16.0,0.0044444444444444444,interface,10.0,0.2110731977250018,0.02570202632067881,2.0930999587846368e-15,53,144,8,0.4135192726318805,0.05035354545742008,1e-08,0.0,paper,1.0,1.0,0.3021212727445205,0.05035354545742008,0.710173607539672,1.0,0.11139799988736,0.014170390942402238,1512118.4822048072
5,16.0,0.0044444444444444444,interface,100.0,0.2110731977250018,0.02570202632067881,2.0930999587846368e-15,53,144,8,0.4135192726318805,0.05035354545742008,1e-08,0.0,paper,1.0,1.0,0.3021212727445205,0.05035354545742008,0.710173607539672,1.0,0.11139799988736,0.014170390942402238,1512118.4822048072
5,16.0,0.0044444444444444444,interface,1000.0,0.2110731977250018,0.02570202632067881,2.0930999587846368e-15,53,144,8,0.4135192726318805,0.05035354545742008,1e-08,0.0,paper,1.0,1.0,0.3021212727445205,0.05035354545742008,0.710173607539672,1.0,0.11139799988736,0.014170390942402238,1512118.4822048072
5,16.0,0.0044444444444444444,interface,10000.0,0.2110731977250018,0.02570202632067881,2.0930999587846368e-15,53,144,8,0.4135192726318805,0.05035354545742008,1e-08,0.0,paper,1.0,1.0,0.3021212727445205,0.05035354545742008,0.710173607539672,1.0,0.11139799988736,0.014170390942402238,1512118.4822048072
5,16.0,0.0044444444444444444,all,1.0,0.21107378035935312,0.025702029809372764,2.158413032499306e-15,53,144,8,0.4135204140845765,0.050353551138358994,1e-08,4.726526147325844e-10,paper,1.0,1.0,0.3021212727445205,0.05035354545742008,0.710173607539672,1.0,0.11139799988736,0.014170390942402238,1512118.4822048072
5,16.0,0.0044444444444444444,all,2.5,0.21107378036062333,0.025702033720746184,2.10831275057759e-15,53,144,8,0.4135204140856943,0.050353557071636044,1e-08,1.1816315368314611e-09,paper,1.0,1.0,0.3021212727445205,0.05035354545742008,0.710173607539672,1.0,0.11139799988736,0.014170390942402238,1512118.4822048072
5,16.0,0.0044444444444444444,all,10.0,0.21107378035970914,0.025702054977622363,2.0375186996590696e-15,53,144,8,0.4135204140858939,0.05035359006561657,1e-08,4.7265261473258444e-09,paper,1.0,1.0,0.3021212727445205,0.05035354545742008,0.710173607539672,1.0,0.11139799988736,0.014170390942402238,1512118.4822048072
5,16.0,0.0044444444444444444,all,100.0,0.2110737803591176,0.025702312264654074,2.2795060638845027e-15,53,144,8,0.41352041408590706,0.05035399031926428,1e-08,4.7265261473258444e-08,paper,1.0,1.0,0.3021212727445205,0.05035354545742008,0.710173607539672,1.0,0.11139799988736,0.014170390942402238,1512118.4822048072
5,16.0,0.0044444444444444444,all,1000.0,0.2110737803611293,0.025704885698567024,2.045732912373425e-15,53,144,8,0.41352041408590723,0.05035799395385001,1e-08,4.726526147325844e-07,paper,1.0,1.0,0.3021212727445205,0.05035354545742008,0.710173607539672,1.0,0.11139799988736,0.014170390942402238,1512118.4822048072
5,16.0,0.0044444444444444444,all,10000.0,0.21107378047452754,0.025730620080107652,2.1863516819929764e-15,53,144,8,0.41352041408590723,0.05039803040951816,1e-08,4.726526147325844e-06,paper,1.0,1.0,0.3021212727445205,0.05035354545742008,0.710173607539672,1.0,0.11139799988736,0.014170390942402238,1512118.4822048072
6,32.0,0.008888888888888889,maxwell,1.0,0.05754501785979283,2.8593772077261457e-09,1.954638860425038e-15,53,144,8,0.11273800008215999,4.448495197483147e-09,1e-08,4.726526147325844e-10,paper,1.0,1.0,0.2741385044051673,0.045689750734194554,0.7103789164879045,1.0,0.11273800008215999,0.012870750088793008,1372064.586612449
6,32.0,0.008888888888888889,maxwell,2.5,0.0575450178597912,7.1484430193193685e-09,1.973501845910451e-15,53,144,8,0.11273800008215999,1.112123799370787e-08,1e-08,1.1816315368314611e-09,paper,1.0,1.0,0.2741385044051673,0.045689750734194554,0.7103789164879045,1.0,0.11273800008215999,0.012870750088793008,1372064.586612449
6,32.0,0.008888888888888889,maxwell,10.0,0.05754501786001737,2.8593772077409604e-08,1.999556314731786e-15,53,144,8,0.11273800008215999,4.448495197483148e-08,1e-08,4.7265261473258444e-09,paper,1.0,1.0,0.2741385044051673,0.045689750734194554,0.7103789164879045,1.0,0.11273800008215999,0.012870750088793008,1372064.586612449
6,32.0,0.008888888888888889,maxwell,100.0,0.05754501786029878,2.8593772077375186e-07,2.1798233987221563e-15,53,144,8,0.11273800008215999,4.4484951974831477e-07,1e-08,4.7265261473258444e-08,paper,1.0,1.0,0.2741385044051673,0.045689750734194554,0.7103789164879045,1.0,0.11273800008215999,0.012870750088793008,1372064.586612449
6,32.0,0.008888888888888889,maxwell,1000.0,0.05754501786445587,2.8593772075218753e-06,2.0790114076008696e-15,53,144,8,0.11273800008215999,4.448495197483147e-06,1e-08,4.726526147325844e-07,paper,1.0,1.0,0.2741385044051673,0.045689750734194554,0.7103789164879045,1.0,0.11273800008215999,0.012870750088793008,1372064.586612449
6,32.0,0.008888888888888889,maxwell,10000.0,0.05754501828927818,2.8593771868559495e-05,1.9536655798613696e-15,53,144,8,0.11273800008215999,4.448495197483148e-05,1e-08,4.726526147325844e-06,paper,1.0,1.0,0.2741385044051673,0.045689750734194554,0.7103789164879045,1.0,0.11273800008215999,0.012870750088793008,1372064.586612449
6,32.0,0.008888888888888889,grain,1.0,0.0575456004930407,6.290778631615437e-10,1.891544181447469e-15,53,144,8,0.11273914153485601,1.2324437141129773e-09,1e-08,0.0,paper,1.0,1.0,0.2741385044051673,0.045689750734194554,0.7103789164879045,1.0,0.11273800008215999,0.012870750088793008,1372064.586612449
6,32.0,0.008888888888888889,grain,2.5,0.05754560049391501,2.5163139167640965e-10,1.781027653793197e-15,53,144,8,0.11273914153597378,4.929779683978142e-10,1e-08,0.0,paper,1.0,1.0,0.2741385044051673,0.045689750734194554,0.7103789164879045,1.0,0.11273800008215999,0.012870750088793008,1372064.586612449
6,32.0,0.008888888888888889,grain,10.0,0.05754560049391943,6.290785891973832e-11,1.825170679605624e-15,53,144,8,0.11273914153617338,1.232445136509348e-10,1e-08,0.0,paper,1.0,1.0,0.2741385044051673,0.045689750734194554,0.7103789164879045,1.0,0.11273800008215999,0.012870750088793008,1372064.586612449
6,32.0,0.008888888888888889,grain,100.0,0.05754560049366565,6.290785964580963e-12,1.6981347824208687e-15,53,144,8,0.11273914153618655,1.2324451507333281e-11,1e-08,0.0,paper,1.0,1.0,0.2741385044051673,0.045689750734194554,0.7103789164879045,1.0,0.11273800008215999,0.012870750088793008,1372064.586612449
6,32.0,0.008888888888888889,grain,1000.0,0.05754560049359921,6.290785965307331e-13,1.7674749563195312e-15,53,144,8,0.1127391415361867,1.2324451508755681e-12,1e-08,0.0,paper,1.0,1.0,0.2741385044051673,0.045689750734194554,0.7103789164879045,1.0,0.11273800008215999,0.012870750088793008,1372064.586612449
6,32.0,0.008888888888888889,grain,10000.0,0.05754560049359921,6.29078596530633e-14,1.7674749563195312e-15,53,144,8,0.1127391415361867,1.2324451508769903e-13,1e-08,0.0,paper,1.0,1.0,0.2741385044051673,0.045689750734194554,0.7103789164879045,1.0,0.11273800008215999,0.012870750088793008,1372064.586612449
6,32.0,0.008888888888888889,interface,1.0,0.19747389460055864,0.023321479456928394,2.4152120951529215e-15,53,144,8,0.3868765044873273,0.045689750734194554,1e-08,0.0,paper,1.0,1.0,0.2741385044051673,0.045689750734194554,0.7103789164879045,1.0,0.11273800008215999,0.012870750088793008,1372064.586612449
6,32.0,0.008888888888888889,interface,2.5,0.19747389460055864,0.023321479456928394,2.4152120951529215e-15,53,144,8,0.3868765044873273,0.045689750734194554,1e-08,0.0,paper,1.0,1.0,0.2741385044051673,0.045689750734194554,0.7103789164879045,1.0,0.11273800008215999,0.012870750088793008,1372064.586612449
6,32.0,0.008888888888888889,interface,10.0,0.19747389460055864,0.023321479456928394,2.4152120951529215e-15,53,144,8,0.3868765044873273,0.045689750734194554,1e-08,0.0,paper,1.0,1.0,0.2741385044051673,0.045689750734194554,0.7103789164879045,1.0,0.11273800008215999,0.012870750088793008,1372064.586612449
6,32.0,0.008888888888888889,interface,100.0,0.19747389460055864,0.023321479456928394,2.4152120951529215e-15,53,144,8,0.3868765044873273,0.045689750734194554,1e-08,0.0,paper,1.0,1.0,0.2741385044051673,0.045689750734194554,0.7103789164879045,1.0,0.11273800008215999,0.012870750088793008,1372064.586612449
6,32.0,0.008888888888888889,interface,1000.0,0.19747389460055864,0.023321479456928394,2.4152120951529215e-15,53,144,8,0.3868765044873273,0.045689750734194554,1e-08,0.0,paper,1.0,1.0,0.2741385044051673,0.045689750734194554,0.7103789164879045,1.0,0.11273800008215999,0.012870750088793008,1372064.586612449
6,32.0,0.008888888888888889,interface,10000.0,0.19747389460055864,0.023321479456928394,2.4152120951529215e-15,53,144,8,0.3868765044873273,0.045689750734194554,1e-08,0.0,paper,1.0,1.0,0.2741385044051673,0.045689750734194554,0.7103789164879045,1.0,0.11273800008215999,0.012870750088793008,1372064.586612449
6,32.0,0.008888888888888889,all,1.0,0.19747447723436728,0.023321482945297713,2.281595015564533e-15,53,144,8,0.3868776459400233,0.04568975641513347,1e-08,4.726526147325844e-10,paper,1.0,1.0,0.2741385044051673,0.045689750734194554,0.7103789164879045,1.0,0.11273800008215999,0.012870750088793008,1372064.586612449
6,32.0,0.008888888888888889,all,2.5,0.1974744772335676,0.023321486856910413,2.10234733628709e-15,53,144,8,0.38687764594114105,0.04568976234841052,1e-08,1.1816315368314611e-09,paper,1.0,1.0,0.2741385044051673,0.045689750734194554,0.7103789164879045,1.0,0.11273800008215999,0.012870750088793008,1372064.586612449
6,32.0,0.008888888888888889,all,10.0,0.19747447723454317,0.023321508113442913,2.078192348609111e-15,53,144,8,0.38687764594134066,0.045689795342391044,1e-08,4.7265261473258444e-09,paper,1.0,1.0,0.2741385044051673,0.045689750734194554,0.7103789164879045,1.0,0.11273800008215999,0.012870750088793008,1372064.586612449
6,32.0,0.008888888888888889,all,100.0,0.1974744772353675,0.023321765400660777,2.1676968963213596e-15,53,144,8,0.3868776459413539,0.045690195596038756,1e-08,4.7265261473258444e-08,paper,1.0,1.0,0.2741385044051673,0.045689750734194554,0.7103789164879045,1.0,0.11273800008215999,0.012870750088793008,1372064.586612449
6,32.0,0.008888888888888889,all,1000.0,0.1974744772361066,0.023324338834743035,2.189816252521248e-15,53,144,8,0.386877645941354,0.04569419923062448,1e-08,4.726526147325844e-07,paper,1.0,1.0,0.2741385044051673,0.045689750734194554,0.7103789164879045,1.0,0.11273800008215999,0.012870750088793008,1372064.586612449
6,32.0,0.008888888888888889,all,10000.0,0.19747447735749435,0.02335007321541124,2.109359120964529e-15,53,144,8,0.386877645941354,0.04573423568629263,1e-08,4.726526147325844e-06,paper,1.0,1.0,0.2741385044051673,0.045689750734194554,0.7103789164879045,1.0,0.11273800008215999,0.012870750088793008,1372064.586612449
7,64.0,0.017777777777777778,maxwell,1.0,0.05873738536261039,2.8593772114197342e-09,2.0586170312469363e-15,53,144,8,0.11507399999472,4.448495197483147e-09,1e-08,4.726526147325844e-10,paper,1.0,1.0,0.2592637708254948,0.0432106284709158,0.7114453556545128,1.0,0.11507399999472,0.012235711890504056,1297616.470598072
